customer,total_items,discount%,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,number_orders,label,class
9494,25.0,17.5225,17.8775,6.56,41.635000000000005,24.6,9.327499999999999,0.0,0.0,0.0,4.0,1,drink_buyers
9495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9496,22.0,30.8,3.95,5.15,16.75,68.72,5.44,0.0,0.0,0.0,1.0,3,discount_customers
9497,15.666666666666666,7.62,29.02666666666667,38.516666666666666,3.64,7.253333333333334,1.7366666666666666,13.396666666666667,0.0,6.433333333333334,3.0,4,Beauty_buyers
9498,24.0,4.21,2.29,24.88,8.89,56.62,7.33,0.0,0.0,0.0,1.0,3,discount_customers
9499,26.428571428571427,12.207142857142857,12.324285714285713,45.8,33.26857142857143,6.092857142857143,2.512857142857143,0.0,0.0,0.0,7.0,4,Beauty_buyers
9500,27.0,2.6799999999999997,17.846666666666668,27.400000000000002,15.950000000000001,14.133333333333333,0.7666666666666666,0.0,23.896666666666665,0.0,3.0,4,Beauty_buyers
9501,28.0,0.26999999999999996,38.589999999999996,41.06333333333333,9.156666666666666,5.62,2.6933333333333334,2.873333333333333,0.0,0.0,3.0,4,Beauty_buyers
9502,50.666666666666664,9.243333333333334,23.11,0.0,32.44,25.060000000000002,5.076666666666667,5.09,9.226666666666667,0.0,3.0,1,drink_buyers
9503,23.333333333333332,0.81,6.44,0.0,21.596666666666664,4.433333333333334,0.0,0.6,66.92666666666666,0.0,3.0,2,Loyal_customers
9504,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9505,8.0,19.56,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9506,32.5,31.884999999999998,44.325,38.129999999999995,0.0,14.815,2.735,0.0,0.0,0.0,2.0,4,Beauty_buyers
9507,40.30769230769231,5.793846153846153,15.220000000000002,44.22769230769231,22.772307692307695,10.698461538461537,4.076153846153846,0.08538461538461539,2.917692307692308,0.0,13.0,7,fresh_regulars
9508,46.0,4.52,37.89,27.43,18.06,8.43,0.0,8.19,0.0,0.0,1.0,1,drink_buyers
9509,40.0,6.56,2.63,21.49,33.56,27.94,0.0,0.0,14.38,0.0,1.0,1,drink_buyers
9510,16.0,3.38,5.03,0.0,12.38,8.25,0.0,0.0,74.34,0.0,1.0,2,Loyal_customers
9511,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9512,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9513,30.0,2.2,51.65,4.88,33.17,5.37,4.94,0.0,0.0,0.0,1.0,1,drink_buyers
9514,60.0,3.85,22.405,58.06999999999999,8.43,4.88,3.7199999999999998,2.495,0.0,0.0,2.0,4,Beauty_buyers
9515,35.666666666666664,6.780000000000001,39.34166666666666,31.116666666666664,17.313333333333333,6.085,3.5483333333333333,2.595,0.0,0.0,6.0,4,Beauty_buyers
9516,8.0,6.305,12.75,0.0,5.82,18.025,0.0,0.0,63.405,0.0,2.0,2,Loyal_customers
9517,14.0,2.02,43.4,41.91,14.69,0.0,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9518,33.0,36.28,25.48,23.87,49.72,0.93,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9519,9.0,17.62,72.96,0.0,0.0,27.04,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9520,19.0,34.55,19.45,0.0,15.33,16.03,20.21,0.0,28.98,0.0,1.0,1,drink_buyers
9521,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9523,32.0,6.55,21.25,44.1,8.06,6.6,19.99,0.0,0.0,0.0,1.0,4,Beauty_buyers
9524,71.0,6.005,21.86,45.555,15.175,13.605,0.0,3.805,0.0,0.0,2.0,4,Beauty_buyers
9525,33.666666666666664,3.53,35.593333333333334,26.209999999999997,16.683333333333334,6.830000000000001,14.676666666666668,0.0,0.0,0.0,3.0,1,drink_buyers
9526,8.0,3.74,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9527,14.0,0.0,18.15,36.3,9.34,7.81,28.4,0.0,0.0,0.0,1.0,4,Beauty_buyers
9528,25.0,8.42,21.21,0.0,26.47,37.63,14.68,0.0,0.0,0.0,1.0,3,discount_customers
9529,55.76923076923077,6.195384615384616,15.25923076923077,44.428461538461534,9.955384615384617,25.549230769230768,3.191538461538461,1.5692307692307692,0.04615384615384615,0.0,13.0,7,fresh_regulars
9530,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9531,79.0,5.11,26.43,29.53,12.02,16.59,15.43,0.0,0.0,0.0,1.0,4,Beauty_buyers
9532,52.0,13.8,22.69,8.59,21.59,31.69,15.43,0.0,0.0,0.0,1.0,1,drink_buyers
9533,36.5,6.16,37.945,0.0,21.475,30.105,10.475,0.0,0.0,0.0,2.0,1,drink_buyers
9534,16.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9535,41.0,12.14,38.77,21.4,8.85,13.7,17.29,0.0,0.0,0.0,1.0,1,drink_buyers
9536,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9537,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9538,34.0,5.23,3.22,63.25,14.91,18.62,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9539,22.333333333333332,9.003333333333332,27.119999999999994,0.5233333333333333,47.21666666666666,21.653333333333336,3.486666666666667,0.0,0.0,0.0,3.0,6,pets_lovers
9540,35.5,11.785,26.195,10.9,38.61,10.99,9.524999999999999,2.375,1.405,0.0,2.0,1,drink_buyers
9541,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9542,21.0,2.22,20.9,0.0,11.68,8.28,0.0,0.0,59.14,0.0,1.0,2,Loyal_customers
9543,34.0,6.61,8.4,16.84,43.08,24.97,6.71,0.0,0.0,0.0,1.0,6,pets_lovers
9544,33.0,14.54,0.0,0.0,67.52,21.36,11.12,0.0,0.0,0.0,1.0,6,pets_lovers
9545,27.0,10.468333333333332,7.165,1.665,25.748333333333335,35.626666666666665,0.0,0.5383333333333333,29.255000000000006,0.0,6.0,3,discount_customers
9546,22.0,12.17,0.0,68.0,0.0,11.32,20.68,0.0,0.0,0.0,1.0,4,Beauty_buyers
9547,3.6666666666666665,0.4666666666666666,19.2,14.133333333333333,66.66666666666667,0.0,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
9548,19.0,2.81,31.59,0.0,33.57,17.7,11.64,0.0,5.49,0.0,1.0,1,drink_buyers
9549,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9550,14.0,7.21,16.33,0.0,0.0,71.05,12.62,0.0,0.0,0.0,1.0,3,discount_customers
9551,23.0,10.95,32.62,0.0,24.75,42.63,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9552,26.8,13.052000000000001,13.626000000000001,17.77,27.46,17.542,11.488,3.008,9.108,0.0,5.0,1,drink_buyers
9553,8.0,22.040000000000003,13.793333333333335,0.0,0.0,47.77333333333333,7.496666666666666,0.0,30.936666666666667,0.0,3.0,3,discount_customers
9554,10.0,16.97,96.64,0.0,3.36,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9555,40.0,1.17,35.64,40.74,9.36,7.23,0.0,0.0,0.0,7.02,1.0,4,Beauty_buyers
9556,25.0,17.62,10.69,17.57,41.52,19.68,10.55,0.0,0.0,0.0,1.0,6,pets_lovers
9557,25.666666666666668,3.6050000000000004,15.211666666666666,80.775,4.013333333333333,0.0,0.0,0.0,0.0,0.0,6.0,4,Beauty_buyers
9558,66.0,3.09,22.25,32.09,27.16,9.6,4.38,0.0,4.53,0.0,1.0,4,Beauty_buyers
9559,6.5,0.58,0.0,0.0,3.085,23.105,1.09,0.0,72.72,0.0,2.0,2,Loyal_customers
9560,54.0,1.31,30.92,0.0,18.61,22.58,0.0,0.0,0.0,27.9,1.0,1,drink_buyers
9561,46.0,7.805000000000001,29.51,13.215,42.650000000000006,4.31,9.235,1.085,0.0,0.0,2.0,1,drink_buyers
9562,52.25,5.0025,12.73,67.10499999999999,4.930000000000001,2.4325,1.08,0.0,9.7925,1.925,4.0,4,Beauty_buyers
9563,91.8,2.818,13.931999999999999,42.74400000000001,16.839999999999996,7.175999999999999,2.268,0.0,8.638,7.883999999999999,5.0,4,Beauty_buyers
9564,54.0,1.94,27.11,28.31,23.68,8.0,12.9,0.0,0.0,0.0,1.0,4,Beauty_buyers
9565,32.5,9.355,31.125,12.52,18.72,18.705,18.935000000000002,0.0,0.0,0.0,2.0,1,drink_buyers
9566,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,3,discount_customers
9567,22.166666666666668,3.2116666666666664,22.444999999999997,15.236666666666666,36.27333333333333,11.268333333333333,13.125,0.0,1.6516666666666666,0.0,6.0,1,drink_buyers
9568,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9569,1.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9570,22.75,4.95125,23.34625,35.2775,29.707500000000003,5.198749999999999,5.0475,1.4224999999999999,0.0,0.0,8.0,7,fresh_regulars
9571,21.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9572,17.5,2.56,19.375,12.755,57.675000000000004,10.195,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9573,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9574,45.0,2.785,7.750000000000001,60.182500000000005,23.0225,3.99,4.2,0.8575,0.0,0.0,4.0,4,Beauty_buyers
9575,13.5,9.695,17.335,1.55,75.195,4.485,0.0,0.0,0.0,1.435,2.0,6,pets_lovers
9576,41.0,2.19,44.07,0.0,21.2,30.8,3.93,0.0,0.0,0.0,1.0,1,drink_buyers
9578,53.0,5.76,7.92,55.77,22.42,8.45,5.44,0.0,0.0,0.0,1.0,4,Beauty_buyers
9579,38.714285714285715,2.5542857142857147,16.77285714285714,57.50285714285714,12.150000000000002,10.35142857142857,2.1942857142857144,1.0257142857142856,0.0,0.0,7.0,4,Beauty_buyers
9580,36.75,8.692499999999999,22.349999999999998,0.0,27.064999999999998,3.795,2.9575,0.0,39.445,4.3825,4.0,1,drink_buyers
9581,29.0,32.02,73.49,12.76,9.29,4.47,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9582,28.0,1.77,3.58,0.0,35.35,61.07,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9583,3.0,16.68,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9584,21.5,7.715,3.42,16.48,32.705,20.105,8.865,0.0,18.425,0.0,2.0,1,drink_buyers
9585,45.0,7.71,68.1,0.0,15.09,13.87,0.0,2.94,0.0,0.0,1.0,1,drink_buyers
9586,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9587,24.0,6.6433333333333335,34.67666666666667,47.623333333333335,11.126666666666667,6.573333333333333,0.0,0.0,0.0,0.0,3.0,4,Beauty_buyers
9588,44.8,2.9539999999999997,25.206,26.871999999999996,17.514,7.409999999999999,4.986,0.8240000000000001,17.182,0.0,5.0,4,Beauty_buyers
9589,21.5,1.07,12.455,9.865,59.614999999999995,15.74,2.325,0.0,0.0,0.0,2.0,6,pets_lovers
9590,22.5,8.995,22.765,0.0,41.675,35.56,0.0,0.0,0.0,0.0,2.0,1,drink_buyers
9591,20.0,15.6,0.0,0.0,2.44,27.73,3.86,0.0,65.98,0.0,1.0,2,Loyal_customers
9592,24.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9593,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9594,6.0,25.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9595,31.0,12.34,19.85,7.74,26.26,6.08,1.05,0.0,39.01,0.0,1.0,1,drink_buyers
9596,20.0,0.0,93.14,0.0,0.0,6.86,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9597,49.0,2.47,22.27,19.01,17.68,10.55,6.66,0.0,23.84,0.0,1.0,1,drink_buyers
9598,36.5,27.185000000000002,46.36,0.0,11.48,26.1075,11.6825,0.0,4.365,0.0,4.0,1,drink_buyers
9599,43.0,8.24,14.64,35.69,12.43,31.83,5.42,0.0,0.0,0.0,1.0,4,Beauty_buyers
9600,42.0,4.68,3.73,13.41,33.84,32.69,0.0,9.28,7.05,0.0,1.0,1,drink_buyers
9602,34.25,1.3725,38.55500000000001,11.8425,23.16,11.4025,13.995,0.0,1.0475,0.0,4.0,1,drink_buyers
9603,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0,home_products
9604,9.25,3.2337499999999997,98.345,1.655,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,drink_buyers
9605,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9606,29.0,8.49,39.42,50.94,6.81,2.83,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9607,35.0,8.4,26.39,30.31,11.16,27.43,4.71,0.0,0.0,0.0,1.0,4,Beauty_buyers
9608,38.333333333333336,5.868333333333333,20.56833333333333,33.565,13.344999999999999,22.78,6.340000000000001,0.0,0.0,3.4,6.0,4,Beauty_buyers
9609,28.0,0.0,20.03,0.0,79.97,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9610,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9611,4.666666666666667,0.0,2.08,3.283333333333333,10.843333333333334,0.0,0.0,0.0,83.79333333333334,0.0,3.0,2,Loyal_customers
9612,32.666666666666664,5.75,50.26333333333334,0.0,20.723333333333333,22.090000000000003,6.920000000000001,0.0,0.0,0.0,3.0,1,drink_buyers
9613,45.0,7.75,9.605,32.675000000000004,13.375,20.855,23.49,0.0,0.0,0.0,2.0,4,Beauty_buyers
9614,22.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9615,34.0,20.46,38.98,0.0,25.69,0.0,17.1,0.0,18.22,0.0,1.0,1,drink_buyers
9616,7.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9617,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9618,31.0,11.59,9.26,11.37,13.81,35.91,29.64,0.0,0.0,0.0,1.0,3,discount_customers
9619,56.0,7.46,45.32,28.55,12.26,0.0,9.82,0.0,4.05,0.0,1.0,4,Beauty_buyers
9620,8.0,7.99,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9621,12.0,8.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9622,30.0,27.886666666666667,32.28666666666667,0.0,24.373333333333335,9.526666666666666,30.80333333333333,3.013333333333333,0.0,0.0,3.0,1,drink_buyers
9623,24.666666666666668,10.396666666666667,30.78666666666666,24.316666666666666,29.60666666666667,15.286666666666667,0.0,0.0,0.0,0.0,3.0,1,drink_buyers
9624,23.5,30.005000000000003,12.66,0.0,3.785,52.895,15.59,0.0,0.0,15.065,2.0,3,discount_customers
9625,27.5,30.64,22.185,0.0,25.259999999999998,45.075,7.48,0.0,0.0,0.0,2.0,3,discount_customers
9626,17.0,29.53,0.0,0.0,0.0,1.085,0.0,0.0,98.91499999999999,0.0,2.0,2,Loyal_customers
9627,30.0,16.05,26.515,9.73,39.89,7.744999999999999,12.735,3.385,0.0,0.0,2.0,1,drink_buyers
9628,24.0,4.67,14.62,54.54,30.84,0.0,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9629,19.0,2.7933333333333334,11.68,19.59,49.373333333333335,0.0,13.01,0.0,6.346666666666667,0.0,3.0,6,pets_lovers
9630,27.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
9631,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9632,47.0,10.85,51.0,0.0,17.65,0.0,0.0,0.0,23.61,7.74,1.0,1,drink_buyers
9633,29.0,8.97,0.0,0.0,73.51,10.41,5.44,0.0,10.64,0.0,1.0,6,pets_lovers
9635,25.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
9636,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9637,15.0,1.6033333333333333,44.23,50.96666666666667,1.5266666666666666,0.9633333333333334,2.3133333333333335,0.0,0.0,0.0,3.0,4,Beauty_buyers
9638,12.0,17.29,10.2,3.84,60.17,6.4,4.18,15.2,0.0,0.0,1.0,6,pets_lovers
9639,16.0,14.21,25.3,0.0,29.6,0.0,19.43,0.0,25.68,0.0,1.0,1,drink_buyers
9640,6.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9641,34.0,4.126666666666666,36.53666666666667,0.43,36.15,16.47,0.0,0.0,0.0,10.416666666666666,3.0,1,drink_buyers
9642,14.0,5.12,17.43,0.0,14.75,0.0,0.0,67.83,0.0,0.0,1.0,0,home_products
9643,13.0,17.89,0.0,0.0,29.56,55.41,0.0,0.0,0.0,15.04,1.0,3,discount_customers
9644,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9645,24.5,1.13,17.175,0.0,24.61,4.915,0.0,0.0,53.3,0.0,2.0,2,Loyal_customers
9646,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9647,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9648,15.0,0.53,8.72,0.0,19.98,30.51,40.78,0.0,0.0,0.0,1.0,3,discount_customers
9649,36.5,2.065,19.96,54.475,19.84,2.18,0.65,0.0,2.905,0.0,2.0,4,Beauty_buyers
9650,12.0,0.64,0.0,0.0,57.34,42.66,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9651,33.75,4.3,27.729999999999997,4.84,29.7425,36.405,1.28,0.0,0.0,0.0,4.0,1,drink_buyers
9652,32.0,2.69,6.17,0.0,52.05,16.01,13.67,0.0,0.0,12.11,1.0,6,pets_lovers
9653,1.0,20.01,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9655,3.0,0.61,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9656,76.0,3.92,35.36,45.19,5.23,6.71,5.02,2.49,0.0,0.0,1.0,4,Beauty_buyers
9657,16.0,11.13,20.69,13.37,9.75,3.12,9.44,0.0,43.64,0.0,1.0,2,Loyal_customers
9658,11.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9659,8.5,5.225,58.504999999999995,10.015,0.0,0.0,31.48,0.0,0.0,0.0,2.0,1,drink_buyers
9660,105.0,7.79,12.51,47.59,24.04,15.86,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9661,9.0,9.24,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9662,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9663,4.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9664,77.0,14.22,28.77,22.25,21.15,13.03,10.69,4.12,0.0,0.0,1.0,1,drink_buyers
9665,2.5,12.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,9,futur_loyal_custumors
9666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9667,57.5,3.29,29.064999999999998,43.114999999999995,13.025,14.794999999999998,0.0,0.0,0.0,0.0,2.0,4,Beauty_buyers
9668,33.8,3.71,0.0,0.0,91.13199999999999,0.0,0.0,0.0,8.867999999999999,0.0,5.0,6,pets_lovers
9669,7.0,3.93,0.0,0.0,0.0,29.35,4.095,0.0,66.555,0.0,2.0,2,Loyal_customers
9670,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9671,34.44444444444444,6.779999999999999,21.89,28.766666666666666,14.124444444444444,24.943333333333335,4.6755555555555555,0.0,5.598888888888889,0.0,9.0,7,fresh_regulars
9673,34.0,1.06,19.4,59.32,4.97,7.1,3.64,5.56,0.0,0.0,1.0,4,Beauty_buyers
9674,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9675,18.0,63.33,34.55,0.0,65.45,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9676,46.0,5.82,24.89,69.48,2.48,3.14,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9677,38.2,9.389999999999999,33.040000000000006,0.0,37.762,20.52,6.614,1.656,0.0,0.40800000000000003,5.0,1,drink_buyers
9678,28.0,7.22,25.23,2.66,42.81,0.0,29.3,0.0,0.0,0.0,1.0,1,drink_buyers
9679,3.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,9,futur_loyal_custumors
9680,2.0,28.11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9681,51.6,5.516,9.382,14.76,70.03,5.828,0.0,0.0,0.0,0.0,5.0,6,pets_lovers
9682,2.5,3.795,0.0,0.0,0.0,0.0,3.795,0.0,96.205,0.0,2.0,2,Loyal_customers
9683,12.0,1.9500000000000002,17.546666666666667,0.0,20.72,57.00333333333333,4.733333333333333,0.0,0.0,0.0,3.0,3,discount_customers
9684,46.0,2.795714285714286,21.322857142857142,44.0,25.55857142857143,5.6014285714285705,1.0242857142857142,1.417142857142857,0.0,1.0785714285714285,7.0,4,Beauty_buyers
9685,2.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9686,29.0,3.55,58.93,0.0,26.99,14.08,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9687,27.0,24.88,72.01,0.0,27.99,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9688,93.0,7.56,34.44,25.82,3.01,5.47,16.04,6.4,0.0,8.82,1.0,4,Beauty_buyers
9689,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
9690,6.666666666666667,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,drink_buyers
9691,9.0,1.98,64.32,0.0,0.0,0.0,35.68,0.0,0.0,0.0,1.0,1,drink_buyers
9692,30.2,3.978,24.016,56.94199999999999,0.0,1.322,0.9720000000000001,0.0,0.0,16.75,5.0,4,Beauty_buyers
9693,15.0,0.0,11.24,0.0,60.46,28.3,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
9694,36.5,2.09,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9695,103.2,6.164,21.436,1.012,25.172,46.326,2.686,3.3659999999999997,0.0,0.0,5.0,1,drink_buyers
9696,11.0,28.25,26.13,0.0,0.0,34.03,18.17,21.67,0.0,0.0,1.0,0,home_products
9697,33.0,20.46,19.21,0.0,13.17,54.92,12.69,0.0,0.0,0.0,1.0,3,discount_customers
9699,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,8,health_conscious
9700,5.0,7.705,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,3,discount_customers
9701,25.0,7.0,11.235,0.0,33.29,48.35,7.125,0.0,0.0,0.0,2.0,3,discount_customers
9703,31.0,1.88,38.2,0.0,47.04,6.52,8.24,0.0,0.0,0.0,1.0,1,drink_buyers
9704,29.0,12.31,33.735,3.45,57.995000000000005,4.82,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9705,31.5,2.875,12.68,21.375,36.21,9.469999999999999,13.37,6.885,0.0,0.0,2.0,1,drink_buyers
9706,3.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,88.9,0.0,1.0,2,Loyal_customers
9707,33.666666666666664,1.2166666666666666,37.64666666666667,11.71,22.599999999999998,8.59,5.043333333333333,0.0,14.406666666666666,0.0,3.0,1,drink_buyers
9708,6.0,7.85,0.0,0.0,0.0,39.26,60.74,0.0,0.0,0.0,1.0,8,health_conscious
9709,17.0,2.912,5.436,8.565999999999999,18.729999999999997,6.92,2.972,0.0,57.376,0.0,5.0,2,Loyal_customers
9710,23.0,20.35,21.25,73.61,0.0,5.13,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
9711,26.0,46.49,21.12,0.0,0.0,60.24,18.64,0.0,0.0,0.0,1.0,3,discount_customers
9713,43.0,14.82,26.68,20.32,26.47,9.69,16.84,0.0,0.0,0.0,1.0,1,drink_buyers
9714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,2,Loyal_customers
9715,53.666666666666664,10.646666666666667,32.43,0.0,30.94333333333334,13.573333333333332,11.936666666666667,0.0,11.113333333333335,0.0,3.0,1,drink_buyers
9716,31.0,5.43,24.43,42.29,22.47,4.49,6.32,0.0,0.0,0.0,1.0,4,Beauty_buyers
9717,39.5,23.425,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9718,10.666666666666666,10.24,6.396666666666667,0.0,68.22666666666667,25.376666666666665,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
9719,36.0,3.49,12.81,0.0,79.89,0.0,0.0,0.0,7.31,0.0,1.0,6,pets_lovers
9720,3.0,0.0,0.0,0.0,26.09,0.0,0.0,73.91,0.0,0.0,1.0,0,home_products
9722,7.0,5.025,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,6,pets_lovers
9723,33.0,18.91,50.42,28.0,5.01,14.91,1.665,0.0,0.0,0.0,2.0,1,drink_buyers
9724,52.333333333333336,3.483333333333333,28.816666666666666,27.28333333333333,19.560000000000002,23.709999999999997,0.63,0.0,0.0,0.0,3.0,4,Beauty_buyers
9726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
9727,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
9728,6.0,0.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
9729,6.0,1.95,0.0,0.0,19.34,0.0,0.0,0.0,80.66,0.0,1.0,2,Loyal_customers
9730,20.0,20.78,20.98,0.0,1.95,26.16,3.75,0.0,47.16,0.0,1.0,2,Loyal_customers
9731,30.333333333333332,4.841666666666667,19.483333333333334,49.508333333333326,16.86333333333333,3.935,5.533333333333334,0.0,4.676666666666667,0.0,6.0,4,Beauty_buyers
